"area_code","area_name","area_type","date","covid_occupied_mv_beds","hospital_cases","new_admissions","dataset"
"E40000007","East of England","nhsRegion",2021-01-30,322,3297,270,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-01-31,346,3393,268,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-01,329,3385,247,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-02,292,3060,258,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-03,292,3101,242,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-04,290,3052,229,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-05,276,2909,212,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-06,251,2711,213,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-07,248,2753,217,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-08,239,2714,186,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-09,228,2591,168,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-10,245,2437,179,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-11,221,2262,173,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-12,213,2140,142,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-13,205,2014,142,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-14,203,1958,148,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-15,210,1959,143,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-16,206,1886,129,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-17,198,1780,131,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-18,190,1679,145,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-19,183,1536,97,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-20,176,1530,98,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-21,169,1504,132,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-22,164,1521,102,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-23,156,1474,97,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-24,148,1418,104,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-25,149,1344,68,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-26,149,1239,81,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-27,147,1163,58,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-02-28,141,1113,68,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-01,136,1100,77,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-02,134,1032,100,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-03,128,964,47,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-04,129,927,57,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-05,131,864,44,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-06,123,786,67,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-07,107,756,44,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-08,108,781,52,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-09,107,709,46,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-10,108,669,38,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-11,102,607,57,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-12,93,588,47,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-13,94,575,28,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-14,91,562,40,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-15,90,566,43,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-16,84,532,34,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-17,83,497,42,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-18,81,466,33,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-19,74,449,20,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-20,75,421,31,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-21,73,408,24,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-22,72,414,30,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-23,71,382,27,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-24,66,362,24,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-25,58,345,27,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-26,54,306,20,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-27,49,290,17,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-28,51,279,21,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-29,51,279,20,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-30,46,260,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-03-31,46,237,15,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-01,42,212,14,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-02,35,196,19,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-03,34,190,16,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-04,31,203,11,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-05,32,200,21,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-06,33,198,23,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-07,28,200,17,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-08,30,189,21,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-09,24,194,22,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-10,22,182,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-11,23,178,18,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-12,25,189,20,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-13,22,183,27,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-14,20,181,15,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-15,17,168,20,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-16,18,182,23,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-17,15,171,24,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-18,15,167,15,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-19,16,176,15,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-20,15,181,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-21,15,178,24,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-22,16,170,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-23,13,162,14,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-24,13,138,18,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-25,14,141,17,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-26,14,143,14,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-27,14,140,18,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-28,15,128,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-29,14,127,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-04-30,10,121,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-01,11,101,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-02,12,97,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-03,9,89,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-04,8,92,11,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-05,7,90,8,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-06,6,83,8,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-07,6,70,6,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-08,4,71,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-09,3,69,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-10,4,72,6,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-11,3,67,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-12,4,66,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-13,4,63,5,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-14,4,60,8,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-15,5,59,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-16,4,59,2,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-17,4,56,4,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-18,4,47,5,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-19,3,43,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-20,3,44,4,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-21,3,40,4,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-22,4,39,4,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-23,5,40,2,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-24,5,43,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-25,5,39,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-26,5,38,5,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-27,5,32,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-28,7,37,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-29,7,48,8,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-30,7,51,5,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-05-31,4,51,11,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-01,8,49,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-02,8,49,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-03,10,49,8,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-04,9,53,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-05,9,57,3,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-06,11,63,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-07,11,62,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-08,10,68,6,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-09,11,57,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-10,7,55,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-11,7,49,11,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-12,8,55,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-13,11,52,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-14,9,51,8,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-15,12,47,19,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-16,11,52,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-17,10,57,15,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-18,10,60,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-19,10,58,10,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-20,7,53,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-21,9,67,11,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-22,10,67,13,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-23,9,66,11,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-24,9,65,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-25,10,69,14,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-26,10,75,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-27,11,77,9,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-28,12,82,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-29,11,86,7,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-06-30,14,83,13,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-01,16,79,22,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-02,15,82,17,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-03,16,86,12,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-04,16,86,18,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-05,18,101,21,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-06,19,98,19,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-07,18,105,22,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-08,15,102,32,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-09,16,108,28,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-10,15,113,25,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-11,16,117,24,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-12,19,142,36,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-13,26,151,31,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-14,30,154,35,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-15,29,164,38,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-16,28,181,31,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-17,29,184,44,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-18,29,206,57,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-19,30,242,47,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-20,32,254,56,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-21,35,277,33,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-22,42,299,47,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-23,43,302,48,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-24,43,284,69,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-25,48,340,68,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-26,52,377,61,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-27,51,354,50,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-28,57,369,43,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-29,61,372,55,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-30,63,361,43,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-07-31,65,416,29,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-01,57,401,40,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-02,63,381,51,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-03,63,362,37,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-04,60,340,51,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-05,57,326,62,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-06,56,354,50,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-07,54,342,49,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-08,50,359,64,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-09,45,384,52,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-10,51,392,58,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-11,55,395,63,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-12,59,402,64,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-13,56,406,67,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-14,60,408,49,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-15,63,418,66,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-16,69,452,63,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-17,68,467,69,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-18,64,455,78,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-19,70,464,66,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-20,76,465,65,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-21,67,464,71,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-22,65,457,53,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-23,73,499,70,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-24,79,502,69,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-25,74,494,66,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-26,71,492,88,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-27,75,491,71,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-28,71,488,54,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-29,75,510,69,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-30,69,521,77,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-08-31,79,547,65,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-01,83,535,80,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-02,86,532,73,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-03,86,531,36,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-04,83,503,68,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-05,80,516,62,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-06,87,551,87,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-07,81,547,66,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-08,91,544,51,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-09,80,487,68,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-10,81,546,54,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-11,80,539,50,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-12,81,526,73,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-13,84,550,53,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-14,86,545,76,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-15,81,527,48,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-16,77,512,61,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-17,73,473,41,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-18,65,459,56,"PHE_dashboard"
"E40000007","East of England","nhsRegion",2021-09-19,64,458,49,"PHE_dashboard"
